0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
3,1.000000,0.112575,0.218363,0.228743,0.111776,0.017565,0.205988,0.212774,0.257086,0.178842,0.035928,0.269461,0.033533,0.020359,0.036327,0.289022,0.239920,0.029940,0.046707,0.050299,0.158084,0.019162,0.288224,0.277844,0.021956,0.017964,0.003593,0.016367,0.019960,0.017565,0.018363,0.175250,0.089022,0.013174,0.022355,0.021158,0.021158,0.004790,0.038323,0.027545,0.132934,0.125749,0.031936,0.182834,0.027944,0.027146,0.043513,0.207984,0.027944,0.003194,0.005589,0.005190,0.030739,0.002794,0.058683,0.048303,0.017166,0.009980,0.004391,0.007984,0.019162,0.019960,0.033533,0.166866,0.201597,0.028343,0.018762,0.019960,0.031138,0.003593,0.016766,0.020758,0.033134,0.035529,0.002794,0.016766,0.005988,0.003593,0.001996,0.018762,0.039122,0.003992,0.002395,0.003593,0.034731,0.003992,0.025150,0.018363,0.001996,0.001597,0.000000,0.001996,0.001996,0.005988,0.000798,0.011976,0.177246,0.019162,0.017964,0.018363,0.025948,0.003593,0.028343,0.024750,0.277046,0.210778,0.019960,0.123752,0.048703,0.050299,0.035130,0.140918,0.033932,0.002395,0.003194,0.002794,0.036727,0.005988,0.030739,0.032335,0.022754,0.014371,0.001597,0.006786,0.031138,0.033134,0.037525,0.144910,0.105389,0.020758,0.029940,0.039122,0.006387,0.004391,0.018363,0.025549,0.024750,0.026747,0.001198,0.046307,0.002395,0.002794,0.004391,0.037525,0.170858,0.029142,0.034331,0.051497,0.118563,0.027146,0.210379,0.211577,0.012774,0.023154,0.002794,0.036327,0.009581,0.022355,0.013573,0.166467,0.015569,0.001198,0.001996,0.007984,0.002794,0.000000,0.003593,0.005190,0.019162,0.021158,0.004391,0.038723,0.003194,0.003992,0.003194,0.034331,0.017565,0.002395,0.003992,0.004790,0.023553,0.005988,0.047904,0.054691,0.013174,0.012375,0.001996,0.037126,0.013573,0.034331,0.027944,0.276647,0.204391,0.030339,0.019561,0.026347,0.018762,0.006387,0.020359,0.017166,0.033134,0.043114,0.001996,0.031936,0.004790,0.007186,0.004391,0.023952,0.239521,0.054291,0.022754,0.036727,0.205190,0.055888,0.123353,0.143713,0.015170,0.025948,0.001996,0.020758,0.013174,0.041916,0.010379,0.114571,0.190419,0.021956,0.015968,0.021158,0.021158,0.006387,0.020758,0.019960,0.243513,0.197605,0.011577,0.125349,0.034731,0.046307,0.028743,0.159681,0.249501,0.033932,0.016766,0.021956,0.192016,0.045908,0.131337,0.145709,0.152894,0.133333,0.013174,0.096607,0.142914,0.260679,0.107385,0.821557
3,1.000000,0.097009,0.181624,0.139744,0.108120,0.015385,0.135897,0.088034,0.238462,0.143590,0.032906,0.157692,0.030769,0.017521,0.030769,0.134615,0.216239,0.034188,0.036752,0.041453,0.114530,0.019658,0.167094,0.137179,0.025641,0.014957,0.003846,0.020513,0.020085,0.024786,0.016667,0.088034,0.105556,0.019658,0.029915,0.022222,0.018376,0.002564,0.025641,0.029060,0.135043,0.095726,0.028632,0.100855,0.026068,0.019658,0.035897,0.111538,0.023932,0.003846,0.007265,0.007265,0.024359,0.003846,0.044872,0.038462,0.023077,0.014530,0.003846,0.015385,0.022222,0.016239,0.028205,0.115812,0.199573,0.022650,0.023077,0.017521,0.023504,0.002991,0.021368,0.013248,0.032051,0.035897,0.003419,0.024359,0.005556,0.009402,0.005556,0.020940,0.035470,0.004701,0.002564,0.002991,0.033761,0.008974,0.019658,0.015385,0.004274,0.002564,0.000855,0.002137,0.005556,0.003846,0.003846,0.013248,0.132906,0.020085,0.020513,0.017521,0.029487,0.005983,0.020513,0.015385,0.157692,0.116667,0.014530,0.084188,0.043590,0.032479,0.031197,0.115812,0.035897,0.004701,0.005128,0.006410,0.030769,0.007692,0.042735,0.029915,0.015812,0.014530,0.004701,0.009829,0.024359,0.026068,0.033761,0.116667,0.098291,0.025214,0.029060,0.032051,0.012821,0.004274,0.018376,0.023077,0.026068,0.024359,0.006838,0.044017,0.004701,0.008547,0.004701,0.033333,0.140598,0.033761,0.029060,0.032906,0.082906,0.020513,0.090598,0.108974,0.023077,0.026923,0.004701,0.028632,0.015812,0.020513,0.014957,0.113675,0.012821,0.002564,0.004274,0.006838,0.001709,0.000000,0.002991,0.007265,0.020085,0.017949,0.008547,0.029060,0.004701,0.006410,0.007692,0.040598,0.021795,0.004701,0.007692,0.007692,0.019231,0.006838,0.037179,0.049145,0.016239,0.017094,0.005128,0.028205,0.017949,0.021795,0.027778,0.194017,0.144444,0.036752,0.019231,0.021368,0.019658,0.006410,0.016239,0.022650,0.027350,0.029060,0.004274,0.030769,0.008547,0.006838,0.006838,0.034615,0.161966,0.036752,0.019658,0.025214,0.123077,0.043162,0.070940,0.116667,0.023077,0.032479,0.003419,0.026496,0.018376,0.033761,0.014103,0.108120,0.107692,0.022650,0.009829,0.019231,0.021368,0.002991,0.022222,0.028205,0.117949,0.120085,0.014530,0.100427,0.038889,0.040598,0.032051,0.179487,0.133333,0.034615,0.016667,0.028205,0.113248,0.044872,0.105556,0.183761,0.092735,0.097863,0.012821,0.100427,0.125641,0.192308,0.109402,0.853846
3,1.000000,0.109270,0.209376,0.163553,0.098343,0.016567,0.153331,0.124075,0.231583,0.155446,0.040183,0.195277,0.026436,0.022912,0.031371,0.149454,0.228410,0.027494,0.046176,0.034544,0.144871,0.017977,0.215016,0.171660,0.023264,0.020444,0.003525,0.019034,0.019034,0.018329,0.018682,0.088121,0.089179,0.009517,0.031019,0.022912,0.012689,0.002467,0.026436,0.017977,0.149101,0.128657,0.030314,0.156503,0.030314,0.022559,0.034896,0.135707,0.026084,0.002467,0.004582,0.005287,0.025026,0.004230,0.048290,0.040536,0.017624,0.013747,0.003877,0.014099,0.023264,0.016567,0.028551,0.132887,0.230525,0.026084,0.025379,0.017624,0.026789,0.004935,0.024321,0.011632,0.039478,0.039831,0.002820,0.021149,0.003877,0.008107,0.002820,0.016214,0.031371,0.004230,0.002467,0.004230,0.032429,0.002115,0.019387,0.014452,0.002467,0.002115,0.000000,0.003172,0.005287,0.004935,0.003525,0.011280,0.161086,0.019739,0.021149,0.020092,0.023616,0.003877,0.031019,0.015509,0.210434,0.161791,0.019739,0.101868,0.048290,0.045118,0.036658,0.129362,0.033486,0.004230,0.002820,0.003877,0.030666,0.006697,0.033134,0.025379,0.015862,0.011632,0.001410,0.010927,0.031724,0.038068,0.030666,0.112795,0.121607,0.019739,0.028199,0.026436,0.010222,0.004230,0.020797,0.026084,0.024321,0.023616,0.003877,0.041946,0.004935,0.007755,0.003172,0.041946,0.183292,0.033839,0.033839,0.037716,0.120902,0.026789,0.150864,0.132887,0.014804,0.023264,0.002820,0.028551,0.011984,0.016919,0.012689,0.118082,0.011632,0.003525,0.004935,0.004230,0.002467,0.000352,0.004230,0.006697,0.016919,0.026789,0.003877,0.034544,0.004582,0.005287,0.005287,0.043708,0.019739,0.004230,0.007402,0.006697,0.020797,0.006697,0.043708,0.048643,0.018682,0.024321,0.002467,0.031371,0.022912,0.038068,0.037363,0.219246,0.170603,0.029256,0.022207,0.028199,0.023264,0.004935,0.020797,0.017272,0.035249,0.034896,0.004230,0.029609,0.005287,0.005640,0.004230,0.030314,0.202679,0.046881,0.020797,0.026436,0.173423,0.041946,0.104688,0.120902,0.017624,0.031724,0.002115,0.025026,0.017272,0.036306,0.010927,0.103983,0.130067,0.024321,0.016567,0.021149,0.022559,0.004230,0.020092,0.030666,0.159676,0.145576,0.016214,0.128305,0.038773,0.047585,0.027494,0.182940,0.151921,0.034544,0.015157,0.032781,0.153683,0.038421,0.129714,0.191047,0.114558,0.112443,0.010575,0.097286,0.138879,0.219246,0.121255,0.866761
3,1.000000,0.136981,0.176323,0.188484,0.117310,0.017883,0.179185,0.179542,0.275393,0.157368,0.032546,0.212446,0.030758,0.018956,0.038627,0.218169,0.257868,0.032546,0.049356,0.045780,0.140916,0.020744,0.232475,0.236409,0.033977,0.017883,0.003934,0.021459,0.021102,0.023247,0.025393,0.144850,0.105508,0.014664,0.021102,0.023247,0.021817,0.002861,0.032904,0.027182,0.115880,0.096567,0.029328,0.123748,0.025393,0.020744,0.038627,0.169170,0.026109,0.001788,0.005007,0.003577,0.027182,0.005007,0.054006,0.050429,0.013233,0.009299,0.002861,0.014664,0.016452,0.014664,0.036123,0.141273,0.171674,0.022890,0.019671,0.019313,0.025393,0.005365,0.019313,0.019313,0.046137,0.030043,0.002146,0.021459,0.007511,0.007153,0.002861,0.020029,0.038269,0.004649,0.003577,0.003577,0.032546,0.006080,0.020029,0.017167,0.002861,0.004649,0.000358,0.001431,0.006080,0.005007,0.002861,0.018956,0.135551,0.022532,0.015737,0.015737,0.033262,0.006438,0.030043,0.025393,0.185622,0.149142,0.022175,0.097639,0.047210,0.049714,0.030401,0.154149,0.044349,0.006438,0.002504,0.003577,0.033262,0.006438,0.036481,0.033977,0.019671,0.011087,0.002504,0.010372,0.040415,0.036481,0.038269,0.128398,0.115165,0.020029,0.026109,0.041130,0.010372,0.002861,0.018240,0.029328,0.027539,0.026824,0.005007,0.045422,0.004649,0.004649,0.004649,0.041488,0.131974,0.031474,0.029328,0.046495,0.091559,0.022175,0.142346,0.168097,0.013233,0.018956,0.003934,0.035050,0.011445,0.017525,0.013948,0.138770,0.013948,0.003577,0.003219,0.003577,0.000715,0.000000,0.003219,0.007153,0.016810,0.017525,0.003577,0.041488,0.003577,0.004649,0.006795,0.041845,0.015021,0.004292,0.004649,0.007153,0.020029,0.003577,0.039342,0.047926,0.014306,0.016452,0.003934,0.030043,0.012876,0.027539,0.029328,0.263948,0.158798,0.033262,0.014664,0.026466,0.026824,0.006080,0.021102,0.020744,0.037911,0.042203,0.003577,0.038627,0.007153,0.007511,0.007868,0.030401,0.176681,0.048641,0.018956,0.037196,0.148426,0.042918,0.097282,0.137697,0.021102,0.030401,0.001073,0.024678,0.011087,0.035408,0.008584,0.116953,0.144850,0.025393,0.015379,0.021102,0.026466,0.004292,0.016810,0.022532,0.210300,0.155937,0.016452,0.105866,0.037196,0.041488,0.031474,0.165951,0.189914,0.035050,0.013948,0.028970,0.165594,0.041488,0.127325,0.157368,0.129113,0.116953,0.007511,0.100143,0.122675,0.209227,0.107654,0.862303
3,1.000000,0.121877,0.187737,0.182816,0.105602,0.011734,0.150643,0.163512,0.252082,0.165026,0.038986,0.231643,0.024224,0.019304,0.037850,0.232778,0.227858,0.032551,0.039743,0.038229,0.154050,0.014762,0.216503,0.249432,0.025360,0.016654,0.006435,0.017790,0.016654,0.014005,0.021953,0.125662,0.104845,0.011355,0.026117,0.021196,0.017411,0.003028,0.030659,0.023467,0.161620,0.129826,0.029145,0.155942,0.026495,0.025360,0.035958,0.174111,0.026117,0.005299,0.007949,0.004542,0.029902,0.004542,0.051855,0.048827,0.017411,0.012869,0.001514,0.009084,0.019682,0.017790,0.025360,0.129447,0.212339,0.032173,0.020439,0.017790,0.023089,0.004921,0.020439,0.016276,0.039743,0.039743,0.004164,0.020818,0.007949,0.006056,0.001893,0.017790,0.036715,0.004542,0.003407,0.003407,0.029902,0.003407,0.017411,0.019682,0.003407,0.001893,0.000379,0.001893,0.002271,0.003785,0.002271,0.013626,0.168812,0.018547,0.020061,0.015519,0.028766,0.004542,0.021575,0.020061,0.250189,0.191522,0.026495,0.115443,0.053369,0.054504,0.034444,0.126419,0.032930,0.005299,0.003785,0.003785,0.038986,0.005299,0.035958,0.024981,0.020061,0.015140,0.002650,0.014005,0.028766,0.035201,0.042392,0.123013,0.118849,0.028388,0.024224,0.032930,0.010220,0.002271,0.018168,0.021953,0.026874,0.031416,0.006056,0.043528,0.001136,0.007192,0.004164,0.039743,0.179410,0.028009,0.038607,0.046556,0.110901,0.017033,0.183952,0.141559,0.019682,0.021196,0.005678,0.034822,0.009463,0.016654,0.009084,0.130204,0.011734,0.002271,0.004164,0.006435,0.001893,0.000000,0.006056,0.006056,0.020061,0.018925,0.004921,0.033687,0.005299,0.003785,0.004164,0.039743,0.021953,0.004921,0.006056,0.006813,0.026874,0.003785,0.050341,0.040500,0.020818,0.024981,0.003785,0.028009,0.019682,0.022332,0.036715,0.228615,0.192657,0.033308,0.023089,0.020818,0.019682,0.004921,0.018925,0.019304,0.043906,0.043528,0.001136,0.027631,0.005678,0.006813,0.003407,0.030280,0.214989,0.044663,0.015897,0.036336,0.161620,0.036715,0.118849,0.140424,0.020439,0.025360,0.001136,0.020061,0.013248,0.029902,0.010977,0.105223,0.157078,0.025360,0.019682,0.022332,0.021196,0.003785,0.023846,0.031794,0.245647,0.179788,0.018925,0.144966,0.046934,0.050341,0.036336,0.176760,0.208933,0.045420,0.017033,0.032551,0.172218,0.043528,0.127176,0.169947,0.135125,0.128690,0.013248,0.102574,0.136639,0.240727,0.138531,0.858441
3,1.000000,0.109307,0.223665,0.158369,0.101371,0.014430,0.156926,0.120491,0.218254,0.167749,0.038961,0.202742,0.027056,0.015873,0.029942,0.192280,0.221861,0.026335,0.038240,0.034632,0.153319,0.021645,0.204906,0.172078,0.022006,0.013709,0.003247,0.019841,0.014069,0.015873,0.015873,0.097042,0.107864,0.008658,0.026696,0.019481,0.015152,0.002886,0.028499,0.024170,0.143939,0.130231,0.030303,0.175325,0.031025,0.026335,0.035354,0.141414,0.028139,0.002525,0.006494,0.005411,0.029942,0.003968,0.040043,0.040043,0.019120,0.013709,0.001082,0.018038,0.022006,0.018038,0.035714,0.128788,0.235931,0.031385,0.030303,0.015152,0.031025,0.002886,0.016234,0.013348,0.039683,0.035354,0.003247,0.018398,0.008297,0.006133,0.006854,0.017316,0.040404,0.002165,0.004329,0.005051,0.036075,0.006854,0.019841,0.014791,0.002886,0.001804,0.000000,0.000722,0.003608,0.003608,0.001804,0.011183,0.161977,0.022727,0.023449,0.023449,0.024531,0.006133,0.021645,0.018759,0.223665,0.172078,0.023449,0.103175,0.046898,0.046176,0.031746,0.137807,0.030664,0.002525,0.003608,0.002525,0.034993,0.005772,0.037879,0.030303,0.022006,0.011183,0.001082,0.007576,0.031385,0.038600,0.024892,0.114719,0.112915,0.015512,0.028499,0.034993,0.016955,0.001082,0.020563,0.018038,0.028499,0.028139,0.003247,0.051948,0.004329,0.004690,0.004329,0.039683,0.156926,0.033189,0.034632,0.034993,0.118326,0.018398,0.155123,0.131313,0.017316,0.022006,0.002165,0.024170,0.018759,0.023088,0.010823,0.117605,0.012626,0.002886,0.003968,0.005772,0.002165,0.000000,0.004329,0.003968,0.018398,0.021284,0.005411,0.041847,0.003968,0.006133,0.006494,0.045094,0.020563,0.005411,0.005411,0.005772,0.020563,0.004329,0.040043,0.042208,0.018759,0.024170,0.004690,0.038961,0.020924,0.037879,0.029221,0.228716,0.187229,0.034271,0.020202,0.020924,0.020924,0.003968,0.016595,0.020202,0.032107,0.033911,0.004329,0.032107,0.007215,0.007215,0.005051,0.027778,0.215007,0.045455,0.017316,0.038240,0.185065,0.060245,0.108586,0.128788,0.012987,0.031385,0.001082,0.031385,0.018759,0.031025,0.009380,0.110029,0.138167,0.020924,0.011183,0.024170,0.022006,0.003968,0.016595,0.024892,0.168470,0.142136,0.018038,0.120851,0.035714,0.044733,0.029582,0.174242,0.178932,0.033911,0.023810,0.032828,0.168470,0.046898,0.130592,0.167749,0.113997,0.119769,0.011905,0.108947,0.135281,0.240620,0.112193,0.858947
3,1.000000,0.121816,0.193608,0.176471,0.124132,0.018064,0.151922,0.169060,0.251969,0.145438,0.035201,0.195924,0.032422,0.023159,0.040296,0.212598,0.254284,0.031959,0.052802,0.039370,0.153312,0.019917,0.205188,0.225104,0.031033,0.022696,0.002779,0.020843,0.015285,0.023159,0.021306,0.142195,0.097267,0.008337,0.024085,0.020380,0.021769,0.002316,0.035665,0.025938,0.130153,0.088004,0.024085,0.117184,0.025938,0.013432,0.044002,0.152385,0.029643,0.000926,0.003242,0.003705,0.027327,0.002779,0.046318,0.040296,0.008800,0.007411,0.002316,0.008800,0.018527,0.020380,0.033812,0.141732,0.173692,0.029180,0.012506,0.023622,0.026401,0.004632,0.017138,0.019453,0.034738,0.031496,0.002316,0.018527,0.006021,0.007874,0.003242,0.020843,0.043539,0.006948,0.002316,0.002779,0.033349,0.004632,0.022696,0.023622,0.005095,0.003242,0.000000,0.001390,0.004632,0.002779,0.003705,0.018064,0.139880,0.019453,0.016674,0.017138,0.030570,0.002779,0.026864,0.022233,0.178323,0.119037,0.018527,0.101436,0.046318,0.046318,0.035665,0.125521,0.027791,0.003705,0.003705,0.001390,0.037054,0.008337,0.048170,0.025475,0.015285,0.013895,0.001390,0.008337,0.026401,0.036591,0.031959,0.129226,0.119500,0.015748,0.028717,0.033812,0.012969,0.005095,0.016211,0.029643,0.030570,0.025012,0.005095,0.046781,0.005095,0.004632,0.007874,0.048170,0.141269,0.023159,0.029180,0.044002,0.081519,0.015748,0.132932,0.166281,0.013432,0.023622,0.002316,0.034738,0.007411,0.020843,0.011579,0.126447,0.014822,0.000463,0.004169,0.002779,0.001390,0.000926,0.005558,0.006021,0.015748,0.019453,0.003705,0.025012,0.001390,0.004169,0.005558,0.041223,0.018527,0.002316,0.005095,0.003705,0.020843,0.005558,0.035201,0.052339,0.018527,0.012969,0.005095,0.037054,0.014822,0.013895,0.025012,0.251042,0.155628,0.027327,0.015748,0.025938,0.023622,0.008800,0.010653,0.022233,0.025938,0.039833,0.002779,0.034738,0.006021,0.012043,0.002779,0.035201,0.166281,0.047707,0.015748,0.038444,0.132932,0.039833,0.090320,0.127837,0.019917,0.025938,0.001390,0.027791,0.015748,0.037054,0.006021,0.119037,0.141732,0.023159,0.010653,0.013432,0.024548,0.001853,0.018527,0.022696,0.190829,0.157943,0.018990,0.113478,0.035665,0.041223,0.025012,0.162575,0.173692,0.031959,0.014822,0.026401,0.136637,0.041223,0.112552,0.169986,0.134321,0.099583,0.010653,0.094488,0.133858,0.200556,0.110699,0.866142
3,0.918423,0.130523,0.225017,0.336506,0.120326,0.016315,0.333107,0.607750,0.235894,0.288239,0.031271,0.761387,0.014956,0.029912,0.037390,0.917743,0.249490,0.023793,0.027872,0.037390,0.264446,0.017675,0.773623,1.000000,0.021074,0.011557,0.004759,0.021074,0.015636,0.015636,0.023114,0.381373,0.128484,0.015636,0.015636,0.012237,0.023793,0.004759,0.030591,0.042148,0.254249,0.447315,0.039429,0.663494,0.023114,0.026513,0.045547,0.501020,0.016315,0.001360,0.001360,0.000000,0.023114,0.001360,0.051666,0.037390,0.014956,0.012237,0.002039,0.009517,0.009517,0.016995,0.029232,0.251530,0.216179,0.016995,0.014276,0.015636,0.025833,0.002719,0.019714,0.019035,0.040109,0.036030,0.002719,0.021074,0.001360,0.006118,0.002719,0.017675,0.029912,0.001360,0.005438,0.001360,0.040109,0.002039,0.030591,0.019035,0.000680,0.002039,0.000680,0.003399,0.001360,0.000000,0.002039,0.010877,0.295037,0.021754,0.015636,0.019035,0.035350,0.002719,0.024473,0.014956,0.702243,0.746431,0.029912,0.297077,0.053705,0.049626,0.025153,0.238613,0.031951,0.002039,0.001360,0.002039,0.035350,0.002719,0.031271,0.016995,0.025153,0.016995,0.001360,0.008838,0.029232,0.031271,0.019714,0.096533,0.121686,0.019035,0.017675,0.031271,0.014276,0.002039,0.019035,0.033311,0.022434,0.023114,0.001360,0.051666,0.003399,0.004759,0.000000,0.044188,0.269884,0.030591,0.030591,0.044188,0.456832,0.031951,0.778382,0.548606,0.016315,0.014276,0.000680,0.021754,0.012237,0.017675,0.014276,0.247451,0.010197,0.002719,0.000680,0.000680,0.001360,0.000680,0.002039,0.002719,0.017675,0.025153,0.002039,0.042148,0.002719,0.009517,0.002719,0.038069,0.016995,0.002719,0.004079,0.000680,0.031951,0.002719,0.059823,0.032631,0.014956,0.015636,0.000000,0.025833,0.021074,0.036710,0.027872,0.268525,0.280082,0.031271,0.019714,0.021754,0.016995,0.002039,0.014956,0.018355,0.034670,0.037390,0.000680,0.031951,0.001360,0.003399,0.001360,0.017675,0.736914,0.040789,0.023114,0.030591,0.711761,0.053025,0.324269,0.205303,0.012916,0.023793,0.000680,0.023793,0.006798,0.028552,0.012237,0.106730,0.591434,0.028552,0.019714,0.020394,0.027872,0.005438,0.025833,0.020394,0.901428,0.514616,0.015636,0.218899,0.033311,0.037390,0.023793,0.129164,0.834126,0.048946,0.016995,0.023114,0.520054,0.043508,0.225017,0.138681,0.360979,0.225697,0.008838,0.101292,0.247451,0.256968,0.108770,0.695445
3,1.000000,0.130680,0.201850,0.209891,0.107358,0.018496,0.192602,0.193406,0.258142,0.186972,0.032167,0.263772,0.026136,0.024528,0.040209,0.250503,0.254926,0.030157,0.046240,0.041013,0.150784,0.020909,0.284278,0.283876,0.026538,0.020909,0.001608,0.023321,0.016084,0.014877,0.019300,0.149980,0.106554,0.011661,0.024125,0.018898,0.022115,0.003217,0.034178,0.028146,0.151588,0.130680,0.033776,0.194612,0.024125,0.023723,0.042220,0.202252,0.023723,0.002815,0.006031,0.004423,0.023723,0.003619,0.046240,0.049859,0.014073,0.010856,0.002010,0.010856,0.017692,0.019300,0.034982,0.174507,0.192199,0.026940,0.021713,0.020105,0.032569,0.004423,0.019300,0.017290,0.046240,0.043024,0.001206,0.018496,0.003619,0.006433,0.003619,0.020909,0.035786,0.004825,0.002010,0.000804,0.030157,0.004423,0.022919,0.023723,0.001608,0.003217,0.000000,0.002413,0.001206,0.004021,0.000402,0.017692,0.173301,0.017290,0.015279,0.022919,0.031765,0.005227,0.032971,0.020507,0.281062,0.217933,0.018496,0.143144,0.051870,0.052272,0.039003,0.156011,0.030559,0.001206,0.003217,0.001608,0.042220,0.005227,0.035384,0.028951,0.015682,0.014475,0.001206,0.014877,0.034982,0.032971,0.034580,0.143144,0.117008,0.019300,0.036188,0.033776,0.010052,0.003217,0.018898,0.024930,0.026538,0.025734,0.004423,0.047447,0.001206,0.004423,0.002413,0.041817,0.168074,0.027342,0.035384,0.045838,0.128267,0.027342,0.210696,0.208283,0.016888,0.019702,0.002010,0.032971,0.006031,0.016486,0.011259,0.146763,0.008042,0.000804,0.005629,0.004021,0.001206,0.001608,0.004021,0.003619,0.019300,0.026136,0.005227,0.044230,0.004021,0.006433,0.007640,0.041013,0.015279,0.004021,0.005629,0.005629,0.020909,0.006836,0.047849,0.045436,0.015279,0.016888,0.003619,0.030559,0.016486,0.026538,0.030559,0.264978,0.184962,0.037394,0.018094,0.024528,0.024930,0.002413,0.018496,0.022919,0.038601,0.044230,0.002010,0.035786,0.003619,0.006433,0.004825,0.026940,0.234017,0.044632,0.022517,0.030559,0.186972,0.043024,0.116204,0.137917,0.020909,0.027342,0.001608,0.026538,0.011259,0.038601,0.011661,0.110575,0.185364,0.024125,0.017692,0.018094,0.028548,0.006836,0.016486,0.020105,0.285082,0.207077,0.019702,0.126659,0.041817,0.051468,0.024930,0.162445,0.221150,0.031765,0.013671,0.031363,0.178126,0.041415,0.137917,0.138721,0.131484,0.146361,0.009650,0.112183,0.139526,0.254524,0.119421,0.845597
3,1.000000,0.117196,0.232932,0.171230,0.105148,0.012778,0.141658,0.127054,0.215407,0.154071,0.031033,0.185104,0.021906,0.021176,0.029573,0.158817,0.227820,0.034319,0.050383,0.033954,0.140927,0.017160,0.232202,0.188390,0.022636,0.017890,0.002191,0.020811,0.013143,0.019350,0.019715,0.123768,0.100037,0.011318,0.028112,0.016429,0.012778,0.002191,0.026287,0.021541,0.154801,0.133625,0.027017,0.178532,0.025192,0.019350,0.029938,0.130340,0.027382,0.004016,0.006207,0.006207,0.026652,0.002921,0.058050,0.043081,0.017525,0.015334,0.002191,0.013874,0.020080,0.017160,0.030303,0.120847,0.219058,0.026652,0.023366,0.017525,0.021906,0.002921,0.018255,0.013874,0.046367,0.035779,0.001095,0.021906,0.005476,0.004016,0.001825,0.018255,0.032129,0.002921,0.003651,0.002191,0.032494,0.002921,0.020811,0.017160,0.004016,0.000730,0.000000,0.000730,0.006207,0.002191,0.001825,0.010953,0.160277,0.019715,0.022271,0.018255,0.026287,0.003651,0.022636,0.023001,0.232932,0.190215,0.017525,0.121212,0.045272,0.048923,0.037605,0.139102,0.034684,0.002921,0.003286,0.003651,0.033224,0.002921,0.036510,0.031763,0.020811,0.019715,0.001825,0.011318,0.037240,0.037605,0.031398,0.125593,0.116831,0.020080,0.031033,0.033589,0.011683,0.002191,0.017525,0.018255,0.025922,0.028112,0.003651,0.043447,0.003651,0.003651,0.003286,0.035049,0.186930,0.027382,0.036510,0.042716,0.119752,0.022271,0.188755,0.167945,0.019350,0.022636,0.001460,0.029938,0.013143,0.020080,0.016429,0.100037,0.008397,0.001460,0.001825,0.003286,0.002191,0.000000,0.002921,0.004746,0.016429,0.026287,0.002556,0.033224,0.004746,0.005476,0.002556,0.039065,0.016064,0.003286,0.006572,0.006937,0.026652,0.009127,0.045272,0.048923,0.021906,0.021176,0.002191,0.025557,0.020080,0.029573,0.030303,0.234392,0.184374,0.030303,0.019350,0.022271,0.023001,0.003286,0.019715,0.020080,0.037605,0.041986,0.004381,0.032129,0.004746,0.010588,0.002921,0.026652,0.204089,0.050018,0.021541,0.034319,0.154436,0.032859,0.117926,0.127784,0.016064,0.025922,0.000730,0.020811,0.015699,0.033954,0.009858,0.089814,0.138372,0.024096,0.014969,0.021541,0.021541,0.007667,0.022636,0.032129,0.192041,0.163928,0.018255,0.127054,0.047097,0.053669,0.028843,0.179993,0.177437,0.034319,0.014969,0.024827,0.146039,0.042351,0.136181,0.169040,0.120117,0.123403,0.008397,0.101497,0.135816,0.245710,0.121212,0.857977
